symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,42397,180,1963.661,40,P,0.325636,-0.009433,0.6,0.325636,0.493150685
SPX,CBOE,42397,360,3275.278,0,C,0.151911,0.530065,1,0.0759555,0.98630137
SPX,CBOE,42397,360,3275.278,0,P,0.155045,-0.469316,1,0.0775225,0.98630137
SPX,CBOE,42397,360,3439.042,5,C,0.132522,0.380218,1.05,0.132522,0.98630137
SPX,CBOE,42397,360,3111.514,5,P,0.173909,-0.350733,0.95,0.173909,0.98630137
SPX,CBOE,42397,360,3602.806,10,C,0.115562,0.219738,1.1,0.115562,0.98630137
SPX,CBOE,42397,360,2947.75,10,P,0.191073,-0.25781,0.9,0.191073,0.98630137
SPX,CBOE,42397,360,2783.986,15,P,0.206772,-0.185635,0.85,0.206772,0.98630137
SPX,CBOE,42397,360,2620.222,20,P,0.221303,-0.130256,0.8,0.221303,0.98630137
SPX,CBOE,42397,360,2456.458,25,P,0.235339,-0.088872,0.75,0.235339,0.98630137
SPX,CBOE,42397,360,2292.694,30,P,0.249186,-0.058791,0.7,0.249186,0.98630137
SPX,CBOE,42397,360,2128.93,35,P,0.262403,-0.037265,0.65,0.262403,0.98630137
SPX,CBOE,42397,360,1965.167,40,P,0.278137,-0.023438,0.6,0.278137,0.98630137
SPX,CBOE,42397,720,3274.635,0,C,0.15845,0.544299,1,0.079225,1.97260274
SPX,CBOE,42397,720,3274.635,0,P,0.166903,-0.453348,1,0.0834515,1.97260274
SPX,CBOE,42397,720,3438.366,5,C,0.147319,0.447353,1.05,0.147319,1.97260274
SPX,CBOE,42397,720,3110.903,5,P,0.17808,-0.370648,0.95,0.17808,1.97260274
SPX,CBOE,42397,720,3602.098,10,C,0.136653,0.344347,1.1,0.136653,1.97260274
SPX,CBOE,42397,720,2947.171,10,P,0.188997,-0.29818,0.9,0.188997,1.97260274
SPX,CBOE,42397,720,2783.439,15,P,0.199554,-0.235764,0.85,0.199554,1.97260274
SPX,CBOE,42397,720,2619.708,20,P,0.209656,-0.182723,0.8,0.209656,1.97260274
SPX,CBOE,42397,720,2455.976,25,P,0.219507,-0.138456,0.75,0.219507,1.97260274
SPX,CBOE,42397,720,2292.244,30,P,0.229158,-0.102199,0.7,0.229158,1.97260274
SPX,CBOE,42397,720,2128.512,35,P,0.238963,-0.073342,0.65,0.238963,1.97260274
SPX,CBOE,42397,720,1964.781,40,P,0.249127,-0.051037,0.6,0.249127,1.97260274
SPX,CBOE,42397,1080,3275.595,0,C,0.163279,0.555841,1,0.0816395,2.95890411
SPX,CBOE,42397,1080,3275.595,0,P,0.174551,-0.440332,1,0.0872755,2.95890411
SPX,CBOE,42397,1080,3439.375,5,C,0.155272,0.480408,1.05,0.155272,2.95890411
SPX,CBOE,42397,1080,3111.816,5,P,0.182997,-0.374355,0.95,0.182997,2.95890411
SPX,CBOE,42397,1080,3603.155,10,C,0.147502,0.401766,1.1,0.147502,2.95890411
SPX,CBOE,42397,1080,2948.036,10,P,0.191186,-0.313907,0.9,0.191186,2.95890411
SPX,CBOE,42397,1080,2784.256,15,P,0.199385,-0.259353,0.85,0.199385,2.95890411
SPX,CBOE,42397,1080,2620.476,20,P,0.207372,-0.210723,0.8,0.207372,2.95890411
SPX,CBOE,42397,1080,2456.697,25,P,0.215135,-0.16792,0.75,0.215135,2.95890411
SPX,CBOE,42397,1080,2292.917,30,P,0.222877,-0.130925,0.7,0.222877,2.95890411
SPX,CBOE,42397,1080,2129.137,35,P,0.230965,-0.099757,0.65,0.230965,2.95890411
SPX,CBOE,42397,1080,1965.357,40,P,0.238561,-0.073529,0.6,0.238561,2.95890411
SPX,CBOE,42396,30,3278.589,0,C,0.138945,0.507945,1,0.0694725,0.082191781
SPX,CBOE,42396,30,3278.589,0,P,0.142397,-0.491857,1,0.0711985,0.082191781
SPX,CBOE,42396,30,3442.518,5,C,0.094289,0.036615,1.05,0.094289,0.082191781
SPX,CBOE,42396,30,3114.66,5,P,0.194041,-0.171091,0.95,0.194041,0.082191781
SPX,CBOE,42396,30,3606.448,10,C,0.099177,0.000422,1.1,0.099177,0.082191781
SPX,CBOE,42396,30,2950.73,10,P,0.235338,-0.055318,0.9,0.235338,0.082191781
SPX,CBOE,42396,30,2786.801,15,P,0.278031,-0.01882,0.85,0.278031,0.082191781
SPX,CBOE,42396,30,2622.871,20,P,0.325455,-0.00738,0.8,0.325455,0.082191781
SPX,CBOE,42396,30,2458.942,25,P,0.378961,-0.003444,0.75,0.378961,0.082191781
SPX,CBOE,42396,30,2295.012,30,P,0.427297,-0.001475,0.7,0.427297,0.082191781
SPX,CBOE,42396,30,2131.083,35,P,0.427297,-0.000173,0.65,0.427297,0.082191781
SPX,CBOE,42396,30,1967.154,40,P,0.427297,-0.000012,0.6,0.427297,0.082191781
SPX,CBOE,42396,60,3278.85,0,C,0.141673,0.511456,1,0.0708365,0.164383562
SPX,CBOE,42396,60,3278.85,0,P,0.143636,-0.488385,1,0.071818,0.164383562
SPX,CBOE,42396,60,3442.792,5,C,0.102964,0.125513,1.05,0.102964,0.164383562
SPX,CBOE,42396,60,3114.907,5,P,0.184911,-0.235251,0.95,0.184911,0.164383562
SPX,CBOE,42396,60,3606.735,10,C,0.102336,0.011412,1.1,0.102336,0.164383562
SPX,CBOE,42396,60,2950.965,10,P,0.219903,-0.110041,0.9,0.219903,0.164383562
SPX,CBOE,42396,60,2787.022,15,P,0.252117,-0.050396,0.85,0.252117,0.164383562
SPX,CBOE,42396,60,2623.08,20,P,0.285825,-0.023656,0.8,0.285825,0.164383562
SPX,CBOE,42396,60,2459.137,25,P,0.323632,-0.011971,0.75,0.323632,0.164383562
SPX,CBOE,42396,60,2295.195,30,P,0.366737,-0.006697,0.7,0.366737,0.164383562
SPX,CBOE,42396,60,2131.252,35,P,0.412723,-0.00393,0.65,0.412723,0.164383562
SPX,CBOE,42396,60,1967.31,40,P,0.455238,-0.002119,0.6,0.455238,0.164383562
SPX,CBOE,42396,90,3278.873,0,C,0.142619,0.514124,1,0.0713095,0.246575342
SPX,CBOE,42396,90,3278.873,0,P,0.141533,-0.485984,1,0.0707665,0.246575342
SPX,CBOE,42396,90,3442.817,5,C,0.107418,0.187262,1.05,0.107418,0.246575342
SPX,CBOE,42396,90,3114.929,5,P,0.177593,-0.265742,0.95,0.177593,0.246575342
SPX,CBOE,42396,90,3606.76,10,C,0.099766,0.028774,1.1,0.099766,0.246575342
SPX,CBOE,42396,90,2950.986,10,P,0.209171,-0.14314,0.9,0.209171,0.246575342
SPX,CBOE,42396,90,2787.042,15,P,0.237351,-0.075239,0.85,0.237351,0.246575342
SPX,CBOE,42396,90,2623.098,20,P,0.264778,-0.038957,0.8,0.264778,0.246575342
SPX,CBOE,42396,90,2459.155,25,P,0.295871,-0.021099,0.75,0.295871,0.246575342
SPX,CBOE,42396,90,2295.211,30,P,0.330158,-0.011987,0.7,0.330158,0.246575342
SPX,CBOE,42396,90,2131.267,35,P,0.368588,-0.007239,0.65,0.368588,0.246575342
SPX,CBOE,42396,90,1967.324,40,P,0.408863,-0.004428,0.6,0.408863,0.246575342
SPX,CBOE,42396,120,3278.845,0,C,0.141261,0.516152,1,0.0706305,0.328767123
SPX,CBOE,42396,120,3278.845,0,P,0.142451,-0.483712,1,0.0712255,0.328767123
SPX,CBOE,42396,120,3442.788,5,C,0.1108,0.2308,1.05,0.1108,0.328767123
SPX,CBOE,42396,120,3114.903,5,P,0.174271,-0.28662,0.95,0.174271,0.328767123
SPX,CBOE,42396,120,3606.73,10,C,0.099418,0.050142,1.1,0.099418,0.328767123
SPX,CBOE,42396,120,2950.961,10,P,0.203018,-0.167696,0.9,0.203018,0.328767123
SPX,CBOE,42396,120,2787.019,15,P,0.228612,-0.095884,0.85,0.228612,0.328767123
SPX,CBOE,42396,120,2623.076,20,P,0.252553,-0.053334,0.8,0.252553,0.328767123
SPX,CBOE,42396,120,2459.134,25,P,0.277383,-0.029492,0.75,0.277383,0.328767123
SPX,CBOE,42396,120,2295.192,30,P,0.304824,-0.016665,0.7,0.304824,0.328767123
SPX,CBOE,42396,120,2131.25,35,P,0.335614,-0.009777,0.65,0.335614,0.328767123
SPX,CBOE,42396,120,1967.307,40,P,0.368283,-0.005791,0.6,0.368283,0.328767123
SPX,CBOE,42396,150,3278.716,0,C,0.142874,0.518263,1,0.071437,0.410958904
SPX,CBOE,42396,150,3278.716,0,P,0.143484,-0.481659,1,0.071742,0.410958904
SPX,CBOE,42396,150,3442.651,5,C,0.114702,0.265406,1.05,0.114702,0.410958904
SPX,CBOE,42396,150,3114.78,5,P,0.173002,-0.302246,0.95,0.173002,0.410958904
SPX,CBOE,42396,150,3606.587,10,C,0.10101,0.075002,1.1,0.10101,0.410958904
SPX,CBOE,42396,150,2950.844,10,P,0.199583,-0.187416,0.9,0.199583,0.410958904
SPX,CBOE,42396,150,2786.908,15,P,0.223392,-0.113822,0.85,0.223392,0.410958904
SPX,CBOE,42396,150,2622.972,20,P,0.245323,-0.067129,0.8,0.245323,0.410958904
SPX,CBOE,42396,150,2459.037,25,P,0.266813,-0.038577,0.75,0.266813,0.410958904
SPX,CBOE,42396,150,2295.101,30,P,0.289498,-0.021969,0.7,0.289498,0.410958904
SPX,CBOE,42396,150,2131.165,35,P,0.314544,-0.012637,0.65,0.314544,0.410958904
SPX,CBOE,42396,150,1967.229,40,P,0.34234,-0.007397,0.6,0.34234,0.410958904
SPX,CBOE,42396,180,3278.735,0,C,0.144564,0.520242,1,0.072282,0.493150685
SPX,CBOE,42396,180,3278.735,0,P,0.144808,-0.479724,1,0.072404,0.493150685
SPX,CBOE,42396,180,3442.672,5,C,0.118005,0.292076,1.05,0.118005,0.493150685
SPX,CBOE,42396,180,3114.798,5,P,0.172071,-0.313872,0.95,0.172071,0.493150685
SPX,CBOE,42396,180,3606.609,10,C,0.10269,0.099291,1.1,0.10269,0.493150685
SPX,CBOE,42396,180,2950.862,10,P,0.196899,-0.202953,0.9,0.196899,0.493150685
SPX,CBOE,42396,180,2786.925,15,P,0.21921,-0.12867,0.85,0.21921,0.493150685
SPX,CBOE,42396,180,2622.988,20,P,0.239684,-0.079286,0.8,0.239684,0.493150685
SPX,CBOE,42396,180,2459.051,25,P,0.259588,-0.047533,0.75,0.259588,0.493150685
SPX,CBOE,42396,180,2295.115,30,P,0.27979,-0.027839,0.7,0.27979,0.493150685
SPX,CBOE,42396,180,2131.178,35,P,0.300829,-0.015985,0.65,0.300829,0.493150685
SPX,CBOE,42396,180,1967.241,40,P,0.324151,-0.00919,0.6,0.324151,0.493150685
SPX,CBOE,42396,360,3281.244,0,C,0.152596,0.5302,1,0.076298,0.98630137
SPX,CBOE,42396,360,3281.244,0,P,0.154856,-0.469353,1,0.077428,0.98630137
SPX,CBOE,42396,360,3445.306,5,C,0.132882,0.380668,1.05,0.132882,0.98630137
SPX,CBOE,42396,360,3117.182,5,P,0.173789,-0.350679,0.95,0.173789,0.98630137
SPX,CBOE,42396,360,3609.368,10,C,0.115582,0.219785,1.1,0.115582,0.98630137
SPX,CBOE,42396,360,2953.119,10,P,0.191177,-0.257891,0.9,0.191177,0.98630137
SPX,CBOE,42396,360,2789.057,15,P,0.206687,-0.18556,0.85,0.206687,0.98630137
SPX,CBOE,42396,360,2624.995,20,P,0.221409,-0.130347,0.8,0.221409,0.98630137
SPX,CBOE,42396,360,2460.933,25,P,0.23539,-0.08891,0.75,0.23539,0.98630137
SPX,CBOE,42396,360,2296.871,30,P,0.249105,-0.058741,0.7,0.249105,0.98630137
SPX,CBOE,42396,360,2132.808,35,P,0.262184,-0.037162,0.65,0.262184,0.98630137
SPX,CBOE,42396,360,1968.746,40,P,0.277507,-0.023224,0.6,0.277507,0.98630137
SPX,CBOE,42396,720,3280.865,0,C,0.160026,0.544738,1,0.080013,1.97260274
SPX,CBOE,42396,720,3280.865,0,P,0.16689,-0.453352,1,0.083445,1.97260274
SPX,CBOE,42396,720,3444.909,5,C,0.148519,0.44844,1.05,0.148519,1.97260274
SPX,CBOE,42396,720,3116.822,5,P,0.177508,-0.37055,0.95,0.177508,1.97260274
SPX,CBOE,42396,720,3608.952,10,C,0.137466,0.345639,1.1,0.137466,1.97260274
SPX,CBOE,42396,720,2952.779,10,P,0.189151,-0.298254,0.9,0.189151,1.97260274
SPX,CBOE,42396,720,2788.736,15,P,0.199786,-0.235921,0.85,0.199786,1.97260274
SPX,CBOE,42396,720,2624.692,20,P,0.20977,-0.182811,0.8,0.20977,1.97260274
SPX,CBOE,42396,720,2460.649,25,P,0.2198,-0.138686,0.75,0.2198,1.97260274
SPX,CBOE,42396,720,2296.606,30,P,0.229223,-0.102246,0.7,0.229223,1.97260274
SPX,CBOE,42396,720,2132.562,35,P,0.239066,-0.073409,0.65,0.239066,1.97260274
SPX,CBOE,42396,720,1968.519,40,P,0.249341,-0.051153,0.6,0.249341,1.97260274
SPX,CBOE,42396,1080,3281.94,0,C,0.164566,0.556278,1,0.082283,2.95890411
SPX,CBOE,42396,1080,3281.94,0,P,0.174532,-0.440339,1,0.087266,2.95890411
SPX,CBOE,42396,1080,3446.037,5,C,0.156353,0.481283,1.05,0.156353,2.95890411
SPX,CBOE,42396,1080,3117.843,5,P,0.182979,-0.374355,0.95,0.182979,2.95890411
SPX,CBOE,42396,1080,3610.134,10,C,0.148246,0.402742,1.1,0.148246,2.95890411
SPX,CBOE,42396,1080,2953.746,10,P,0.191484,-0.313992,0.9,0.191484,2.95890411
SPX,CBOE,42396,1080,2789.649,15,P,0.19963,-0.259473,0.85,0.19963,2.95890411
SPX,CBOE,42396,1080,2625.552,20,P,0.208008,-0.211117,0.8,0.208008,2.95890411
SPX,CBOE,42396,1080,2461.455,25,P,0.215823,-0.168394,0.75,0.215823,2.95890411
SPX,CBOE,42396,1080,2297.358,30,P,0.223757,-0.131543,0.7,0.223757,2.95890411
SPX,CBOE,42396,1080,2133.261,35,P,0.231729,-0.100269,0.65,0.231729,2.95890411
SPX,CBOE,42396,1080,1969.164,40,P,0.239581,-0.074148,0.6,0.239581,2.95890411
SPX,CBOE,42395,30,3239.732,0,C,0.159003,0.509092,1,0.0795015,0.082191781
SPX,CBOE,42395,30,3239.732,0,P,0.159089,-0.490903,1,0.0795445,0.082191781
SPX,CBOE,42395,30,3401.718,5,C,0.100255,0.046174,1.05,0.100255,0.082191781
SPX,CBOE,42395,30,3077.745,5,P,0.210368,-0.189257,0.95,0.210368,0.082191781
SPX,CBOE,42395,30,3563.705,10,C,0.097663,0.000349,1.1,0.097663,0.082191781
SPX,CBOE,42395,30,2915.759,10,P,0.251499,-0.067156,0.9,0.251499,0.082191781
SPX,CBOE,42395,30,2753.772,15,P,0.29547,-0.024944,0.85,0.29547,0.082191781
SPX,CBOE,42395,30,2591.785,20,P,0.342885,-0.010194,0.8,0.342885,0.082191781
SPX,CBOE,42395,30,2429.799,25,P,0.396813,-0.004859,0.75,0.396813,0.082191781
SPX,CBOE,42395,30,2267.812,30,P,0.458395,-0.00272,0.7,0.458395,0.082191781
SPX,CBOE,42395,30,2105.825,35,P,0.481396,-0.000711,0.65,0.481396,0.082191781
SPX,CBOE,42395,30,1943.839,40,P,0.481396,-0.000082,0.6,0.481396,0.082191781
SPX,CBOE,42395,60,3239.605,0,C,0.157665,0.512701,1,0.0788325,0.164383562
SPX,CBOE,42395,60,3239.605,0,P,0.157292,-0.487329,1,0.078646,0.164383562
SPX,CBOE,42395,60,3401.585,5,C,0.111841,0.146062,1.05,0.111841,0.164383562
SPX,CBOE,42395,60,3077.625,5,P,0.198968,-0.249494,0.95,0.198968,0.164383562
SPX,CBOE,42395,60,3563.566,10,C,0.104945,0.013246,1.1,0.104945,0.164383562
SPX,CBOE,42395,60,2915.645,10,P,0.233002,-0.122527,0.9,0.233002,0.164383562
SPX,CBOE,42395,60,2753.665,15,P,0.264654,-0.05842,0.85,0.264654,0.164383562
SPX,CBOE,42395,60,2591.684,20,P,0.298928,-0.028606,0.8,0.298928,0.164383562
SPX,CBOE,42395,60,2429.704,25,P,0.336267,-0.014696,0.75,0.336267,0.164383562
SPX,CBOE,42395,60,2267.724,30,P,0.37733,-0.008023,0.7,0.37733,0.164383562
SPX,CBOE,42395,60,2105.743,35,P,0.42323,-0.004713,0.65,0.42323,0.164383562
SPX,CBOE,42395,60,1943.763,40,P,0.474445,-0.002964,0.6,0.474445,0.164383562
SPX,CBOE,42395,90,3239.836,0,C,0.154758,0.515325,1,0.077379,0.246575342
SPX,CBOE,42395,90,3239.836,0,P,0.152149,-0.484933,1,0.0760745,0.246575342
SPX,CBOE,42395,90,3401.827,5,C,0.115492,0.205515,1.05,0.115492,0.246575342
SPX,CBOE,42395,90,3077.844,5,P,0.188668,-0.27614,0.95,0.188668,0.246575342
SPX,CBOE,42395,90,3563.819,10,C,0.102012,0.031712,1.1,0.102012,0.246575342
SPX,CBOE,42395,90,2915.852,10,P,0.219294,-0.15339,0.9,0.219294,0.246575342
SPX,CBOE,42395,90,2753.86,15,P,0.246747,-0.082619,0.85,0.246747,0.246575342
SPX,CBOE,42395,90,2591.869,20,P,0.273931,-0.043773,0.8,0.273931,0.246575342
SPX,CBOE,42395,90,2429.877,25,P,0.30386,-0.023736,0.75,0.30386,0.246575342
SPX,CBOE,42395,90,2267.885,30,P,0.337928,-0.013571,0.7,0.337928,0.246575342
SPX,CBOE,42395,90,2105.893,35,P,0.375049,-0.008059,0.65,0.375049,0.246575342
SPX,CBOE,42395,90,1943.901,40,P,0.416313,-0.005021,0.6,0.416313,0.246575342
SPX,CBOE,42395,120,3239.978,0,C,0.151896,0.517367,1,0.075948,0.328767123
SPX,CBOE,42395,120,3239.978,0,P,0.152107,-0.482609,1,0.0760535,0.328767123
SPX,CBOE,42395,120,3401.977,5,C,0.118322,0.246599,1.05,0.118322,0.328767123
SPX,CBOE,42395,120,3077.979,5,P,0.184194,-0.295124,0.95,0.184194,0.328767123
SPX,CBOE,42395,120,3563.976,10,C,0.102461,0.055586,1.1,0.102461,0.328767123
SPX,CBOE,42395,120,2915.98,10,P,0.212086,-0.176908,0.9,0.212086,0.328767123
SPX,CBOE,42395,120,2753.982,15,P,0.237046,-0.103174,0.85,0.237046,0.328767123
SPX,CBOE,42395,120,2591.983,20,P,0.260251,-0.05821,0.8,0.260251,0.328767123
SPX,CBOE,42395,120,2429.984,25,P,0.284322,-0.032435,0.75,0.284322,0.328767123
SPX,CBOE,42395,120,2267.985,30,P,0.311574,-0.018498,0.7,0.311574,0.328767123
SPX,CBOE,42395,120,2105.986,35,P,0.341471,-0.010778,0.65,0.341471,0.328767123
SPX,CBOE,42395,120,1943.987,40,P,0.373763,-0.006374,0.6,0.373763,0.328767123
SPX,CBOE,42395,150,3239.546,0,C,0.152646,0.519511,1,0.076323,0.410958904
SPX,CBOE,42395,150,3239.546,0,P,0.152014,-0.480569,1,0.076007,0.410958904
SPX,CBOE,42395,150,3401.523,5,C,0.122042,0.27944,1.05,0.122042,0.410958904
SPX,CBOE,42395,150,3077.569,5,P,0.18188,-0.309164,0.95,0.18188,0.410958904
SPX,CBOE,42395,150,3563.501,10,C,0.10446,0.082296,1.1,0.10446,0.410958904
SPX,CBOE,42395,150,2915.592,10,P,0.207904,-0.195676,0.9,0.207904,0.410958904
SPX,CBOE,42395,150,2753.614,15,P,0.231077,-0.120765,0.85,0.231077,0.410958904
SPX,CBOE,42395,150,2591.637,20,P,0.252228,-0.072023,0.8,0.252228,0.410958904
SPX,CBOE,42395,150,2429.66,25,P,0.273031,-0.041714,0.75,0.273031,0.410958904
SPX,CBOE,42395,150,2267.682,30,P,0.295271,-0.023911,0.7,0.295271,0.410958904
SPX,CBOE,42395,150,2105.705,35,P,0.319789,-0.013768,0.65,0.319789,0.410958904
SPX,CBOE,42395,150,1943.728,40,P,0.346994,-0.008028,0.6,0.346994,0.410958904
SPX,CBOE,42395,180,3239.457,0,C,0.153555,0.521499,1,0.0767775,0.493150685
SPX,CBOE,42395,180,3239.457,0,P,0.152808,-0.478605,1,0.076404,0.493150685
SPX,CBOE,42395,180,3401.429,5,C,0.125196,0.30468,1.05,0.125196,0.493150685
SPX,CBOE,42395,180,3077.484,5,P,0.180217,-0.319686,0.95,0.180217,0.493150685
SPX,CBOE,42395,180,3563.402,10,C,0.106774,0.108671,1.1,0.106774,0.493150685
SPX,CBOE,42395,180,2915.511,10,P,0.204761,-0.210519,0.9,0.204761,0.493150685
SPX,CBOE,42395,180,2753.538,15,P,0.226471,-0.135361,0.85,0.226471,0.493150685
SPX,CBOE,42395,180,2591.565,20,P,0.2464,-0.084393,0.8,0.2464,0.493150685
SPX,CBOE,42395,180,2429.592,25,P,0.265777,-0.051057,0.75,0.265777,0.493150685
SPX,CBOE,42395,180,2267.62,30,P,0.285362,-0.03005,0.7,0.285362,0.493150685
SPX,CBOE,42395,180,2105.647,35,P,0.305964,-0.017328,0.65,0.305964,0.493150685
SPX,CBOE,42395,180,1943.674,40,P,0.329484,-0.010078,0.6,0.329484,0.493150685
SPX,CBOE,42395,360,3243.455,0,C,0.157411,0.531151,1,0.0787055,0.98630137
SPX,CBOE,42395,360,3243.455,0,P,0.160668,-0.468205,1,0.080334,0.98630137
SPX,CBOE,42395,360,3405.627,5,C,0.137357,0.386116,1.05,0.137357,0.98630137
SPX,CBOE,42395,360,3081.282,5,P,0.17953,-0.353149,0.95,0.17953,0.98630137
SPX,CBOE,42395,360,3567.8,10,C,0.119064,0.227557,1.1,0.119064,0.98630137
SPX,CBOE,42395,360,2919.109,10,P,0.196309,-0.261769,0.9,0.196309,0.98630137
SPX,CBOE,42395,360,2756.937,15,P,0.211419,-0.189698,0.85,0.211419,0.98630137
SPX,CBOE,42395,360,2594.764,20,P,0.225374,-0.133743,0.8,0.225374,0.98630137
SPX,CBOE,42395,360,2432.591,25,P,0.238798,-0.091492,0.75,0.238798,0.98630137
SPX,CBOE,42395,360,2270.418,30,P,0.252152,-0.060628,0.7,0.252152,0.98630137
SPX,CBOE,42395,360,2108.246,35,P,0.265795,-0.038871,0.65,0.265795,0.98630137
SPX,CBOE,42395,360,1946.073,40,P,0.280517,-0.024253,0.6,0.280517,0.98630137
SPX,CBOE,42395,720,3245.577,0,C,0.161958,0.545276,1,0.080979,1.97260274
SPX,CBOE,42395,720,3245.577,0,P,0.171659,-0.452025,1,0.0858295,1.97260274
SPX,CBOE,42395,720,3407.856,5,C,0.150411,0.45013,1.05,0.150411,1.97260274
SPX,CBOE,42395,720,3083.298,5,P,0.182674,-0.371378,0.95,0.182674,1.97260274
SPX,CBOE,42395,720,3570.135,10,C,0.139454,0.348754,1.1,0.139454,1.97260274
SPX,CBOE,42395,720,2921.019,10,P,0.193362,-0.300227,0.9,0.193362,1.97260274
SPX,CBOE,42395,720,2758.741,15,P,0.203637,-0.238469,0.85,0.203637,1.97260274
SPX,CBOE,42395,720,2596.462,20,P,0.213425,-0.185581,0.8,0.213425,1.97260274
SPX,CBOE,42395,720,2434.183,25,P,0.223178,-0.141297,0.75,0.223178,1.97260274
SPX,CBOE,42395,720,2271.904,30,P,0.232507,-0.104646,0.7,0.232507,1.97260274
SPX,CBOE,42395,720,2109.625,35,P,0.241984,-0.075296,0.65,0.241984,1.97260274
SPX,CBOE,42395,720,1947.346,40,P,0.251795,-0.052479,0.6,0.251795,1.97260274
SPX,CBOE,42395,1080,3249.558,0,C,0.166892,0.557068,1,0.083446,2.95890411
SPX,CBOE,42395,1080,3249.558,0,P,0.179208,-0.438753,1,0.089604,2.95890411
SPX,CBOE,42395,1080,3412.036,5,C,0.156337,0.48127,1.05,0.156337,2.95890411
SPX,CBOE,42395,1080,3087.08,5,P,0.1874,-0.374371,0.95,0.1874,2.95890411
SPX,CBOE,42395,1080,3574.514,10,C,0.14848,0.403048,1.1,0.14848,2.95890411
SPX,CBOE,42395,1080,2924.603,10,P,0.195542,-0.31511,0.9,0.195542,2.95890411
SPX,CBOE,42395,1080,2762.125,15,P,0.203757,-0.261433,0.85,0.203757,2.95890411
SPX,CBOE,42395,1080,2599.647,20,P,0.211869,-0.213451,0.8,0.211869,2.95890411
SPX,CBOE,42395,1080,2437.169,25,P,0.219814,-0.171083,0.75,0.219814,2.95890411
SPX,CBOE,42395,1080,2274.691,30,P,0.227677,-0.134246,0.7,0.227677,2.95890411
SPX,CBOE,42395,1080,2112.213,35,P,0.235596,-0.102826,0.65,0.235596,2.95890411
SPX,CBOE,42395,1080,1949.735,40,P,0.243451,-0.076472,0.6,0.243451,2.95890411
SPX,CBOE,42392,30,3293.763,0,C,0.12343,0.507058,1,0.061715,0.082191781
SPX,CBOE,42392,30,3293.763,0,P,0.124331,-0.49289,1,0.0621655,0.082191781
SPX,CBOE,42392,30,3458.451,5,C,0.079007,0.016068,1.05,0.079007,0.082191781
SPX,CBOE,42392,30,3129.075,5,P,0.1776,-0.150834,0.95,0.1776,0.082191781
SPX,CBOE,42392,30,3623.139,10,C,0.085378,0.000052,1.1,0.085378,0.082191781
SPX,CBOE,42392,30,2964.386,10,P,0.220331,-0.044608,0.9,0.220331,0.082191781
SPX,CBOE,42392,30,2799.698,15,P,0.264752,-0.014661,0.85,0.264752,0.082191781
SPX,CBOE,42392,30,2635.01,20,P,0.310933,-0.00542,0.8,0.310933,0.082191781
SPX,CBOE,42392,30,2470.322,25,P,0.358601,-0.002188,0.75,0.358601,0.082191781
SPX,CBOE,42392,30,2305.634,30,P,0.358601,-0.000215,0.7,0.358601,0.082191781
SPX,CBOE,42392,30,2140.946,35,P,0.358601,-0.000011,0.65,0.358601,0.082191781
SPX,CBOE,42392,30,1976.258,40,P,0.358601,0,0.6,0.358601,0.082191781
SPX,CBOE,42392,60,3293.719,0,C,0.131691,0.510649,1,0.0658455,0.164383562
SPX,CBOE,42392,60,3293.719,0,P,0.131831,-0.48934,1,0.0659155,0.164383562
SPX,CBOE,42392,60,3458.404,5,C,0.093371,0.102061,1.05,0.093371,0.164383562
SPX,CBOE,42392,60,3129.032,5,P,0.1732,-0.221972,0.95,0.1732,0.164383562
SPX,CBOE,42392,60,3623.09,10,C,0.093455,0.006272,1.1,0.093455,0.164383562
SPX,CBOE,42392,60,2964.347,10,P,0.207856,-0.098117,0.9,0.207856,0.164383562
SPX,CBOE,42392,60,2799.661,15,P,0.241184,-0.043552,0.85,0.241184,0.164383562
SPX,CBOE,42392,60,2634.975,20,P,0.276602,-0.020387,0.8,0.276602,0.164383562
SPX,CBOE,42392,60,2470.289,25,P,0.314844,-0.010239,0.75,0.314844,0.164383562
SPX,CBOE,42392,60,2305.603,30,P,0.355673,-0.005456,0.7,0.355673,0.164383562
SPX,CBOE,42392,60,2140.917,35,P,0.400879,-0.003151,0.65,0.400879,0.164383562
SPX,CBOE,42392,60,1976.231,40,P,0.448363,-0.00186,0.6,0.448363,0.164383562
SPX,CBOE,42392,90,3294.101,0,C,0.134426,0.513312,1,0.067213,0.246575342
SPX,CBOE,42392,90,3294.101,0,P,0.13217,-0.486911,1,0.066085,0.246575342
SPX,CBOE,42392,90,3458.806,5,C,0.100193,0.169591,1.05,0.100193,0.246575342
SPX,CBOE,42392,90,3129.396,5,P,0.168516,-0.256293,0.95,0.168516,0.246575342
SPX,CBOE,42392,90,3623.511,10,C,0.094353,0.022171,1.1,0.094353,0.246575342
SPX,CBOE,42392,90,2964.691,10,P,0.19952,-0.132857,0.9,0.19952,0.246575342
SPX,CBOE,42392,90,2799.986,15,P,0.227538,-0.067473,0.85,0.227538,0.246575342
SPX,CBOE,42392,90,2635.281,20,P,0.255849,-0.034385,0.8,0.255849,0.246575342
SPX,CBOE,42392,90,2470.576,25,P,0.286379,-0.018125,0.75,0.286379,0.246575342
